,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth
272,272,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:36,2.8575108244187355,25.855,63.395,0.0351,101.325,2020-10-21 05:36:00,1088.0000000000002,2.796113,2.857605259192098,yes
273,273,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:40,2.8569925767813977,25.7775,63.5725,0.0351,101.325,2020-10-21 05:40:00,1092.0000000000002,2.884598,2.8573286413163723,yes
274,274,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:44,2.856478787116153,25.7225,63.65,0.0351,101.325,2020-10-21 05:44:00,1096.0,2.884598,2.857053014978465,yes
275,275,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:48,2.855969447644505,25.79,63.5675,0.0351,101.325,2020-10-21 05:48:00,1100.0,2.8492040000000003,2.8567742967096965,yes
276,276,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:52,2.855464543622876,25.81,63.4025,0.0351,101.325,2020-10-21 05:52:00,1104.0,2.8492040000000003,2.856488329730081,yes
277,277,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:56,2.854964062747965,25.7475,63.66,0.0351,101.325,2020-10-21 05:56:00,1108.0,2.8315069999999998,2.85619362247585,yes
278,278,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:00,2.854467990956739,25.8575,63.3575,0.0351,101.325,2020-10-21 06:00:00,1112.0,2.8492040000000003,2.855888260311738,yes
279,279,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:04,2.8539763072877924,25.91,63.1075,0.0351,101.325,2020-10-21 06:04:00,1116.0,2.796113,2.855568818875715,yes
280,280,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:08,2.85348898735028,25.8875,63.2975,0.0351,101.325,2020-10-21 06:08:00,1120.0,2.796113,2.855231661358294,yes
281,281,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:12,2.853006002073428,25.805,63.72,0.0351,101.325,2020-10-21 06:12:00,1124.0,2.8138099999999997,2.8548721830248023,yes
282,282,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:16,2.8525273204206663,25.8375,63.3125,0.0351,101.325,2020-10-21 06:16:00,1128.0,2.866901,2.8544872869306674,yes
283,283,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:20,2.852052910416141,25.8175,63.2125,0.0351,101.325,2020-10-21 06:20:00,1132.0,2.884598,2.8540755888030303,yes
284,284,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:24,2.8515827293465024,25.8675,63.1575,0.0351,101.325,2020-10-21 06:24:00,1136.0,2.866901,2.85363608468482,yes
285,285,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:28,2.8511167278611027,25.7825,63.3425,0.0351,101.325,2020-10-21 06:28:00,1140.0,2.884598,2.853169402345255,yes
286,286,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:32,2.8506548482291336,25.825,63.19,0.0351,101.325,2020-10-21 06:32:00,1144.0,2.8315069999999998,2.852675211961537,yes
287,287,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:36,2.8501970213409344,25.8325,63.195,0.0351,101.325,2020-10-21 06:36:00,1148.0,2.8315069999999998,2.852151172976877,yes
288,288,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:40,2.8497431838899154,25.835,63.2425,0.0351,101.325,2020-10-21 06:40:00,1152.0,2.8492040000000003,2.851596024212337,yes
289,289,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:44,2.849293278753417,25.8625,63.235,0.0351,101.325,2020-10-21 06:44:00,1156.0,2.8138099999999997,2.8510090849315954,yes
290,290,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:48,2.8488472540177647,25.9175,63.15,0.0351,101.325,2020-10-21 06:48:00,1160.0,2.866901,2.850390530779586,yes
291,291,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:52,2.8484050613338177,25.7375,63.615,0.0351,101.325,2020-10-21 06:52:00,1164.0,2.884598,2.8497428518844163,yes
292,292,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:56,2.847966650703232,25.8475,63.3125,0.0351,101.325,2020-10-21 06:56:00,1168.0,2.8492040000000003,2.8490709599249544,yes
293,293,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:00,2.8475319780894375,25.7725,63.4325,0.0351,101.325,2020-10-21 07:00:00,1172.0,2.796113,2.8483795978324875,yes
294,294,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:04,2.8471010011746594,25.8225,63.45,0.0351,101.325,2020-10-21 07:04:00,1176.0,2.8492040000000003,2.8476720730167524,yes
295,295,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:08,2.8466736823028698,25.7525,63.835,0.0351,101.325,2020-10-21 07:08:00,1180.0,2.884598,2.8469493878803727,yes
296,296,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:12,2.846249973303327,25.8775,63.16,0.0351,101.325,2020-10-21 07:12:00,1184.0,2.884598,2.8462118674778507,yes
297,297,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:16,2.8458298164933757,25.7825,63.505,0.0351,101.325,2020-10-21 07:16:00,1188.0,2.8315069999999998,2.8454593245096884,yes
298,298,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:20,2.8454131469886454,25.8,63.6075,0.0351,101.325,2020-10-21 07:20:00,1192.0,2.884598,2.8446917913166105,yes
299,299,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:24,2.8449998822425107,25.7725,63.5475,0.0351,101.325,2020-10-21 07:24:00,1196.0,2.866901,2.8439105723983102,yes
300,300,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:28,2.8445899182743752,25.77,63.425,0.0351,101.325,2020-10-21 07:28:00,1200.0,2.884598,2.8431139187940704,yes
301,301,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:32,2.8441831355252343,25.8075,63.525,0.0351,101.325,2020-10-21 07:32:00,1204.0,2.778416,2.842296703042872,yes
302,302,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:36,2.8437794115594013,25.8425,63.1825,0.0351,101.325,2020-10-21 07:36:00,1208.0,2.8492040000000003,2.8414558936708767,yes
303,303,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:40,2.843378626678062,25.76,63.58,0.0351,101.325,2020-10-21 07:40:00,1212.0,2.8492040000000003,2.8405914599941116,yes
304,304,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:44,2.842980665173821,25.74,63.5175,0.0351,101.325,2020-10-21 07:44:00,1216.0,2.866901,2.839703564753933,yes
305,305,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:48,2.8425854227287073,25.8075,63.315,0.0351,101.325,2020-10-21 07:48:00,1220.0,2.8138099999999997,2.8387908798366275,yes
306,306,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:52,2.842192795507674,25.7275,63.5375,0.0351,101.325,2020-10-21 07:52:00,1224.0,2.884598,2.837851785253139,yes
307,307,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:56,2.8418026830060925,25.765,63.5025,0.0351,101.325,2020-10-21 07:56:00,1228.0,2.8492040000000003,2.836884417925139,yes
308,308,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:00,2.8414149854373485,25.8075,63.4575,0.0351,101.325,2020-10-21 08:00:00,1232.0,2.884598,2.835886444980922,yes
309,309,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:04,2.8410296069150087,25.8175,63.385,0.0351,101.325,2020-10-21 08:04:00,1236.0,2.8138099999999997,2.8348572606733695,yes
310,310,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:08,2.8406464567971343,25.8025,63.8375,0.0351,101.325,2020-10-21 08:08:00,1240.0,2.8492040000000003,2.8337954780325556,yes
311,311,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:12,2.840265453056519,25.805,63.5325,0.0351,101.325,2020-10-21 08:12:00,1244.0,2.8315069999999998,2.8327015351333666,yes
312,312,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:16,2.8398865272069105,25.8225,63.46,0.0351,101.325,2020-10-21 08:16:00,1248.0,2.8138099999999997,2.8315754084558495,yes
313,313,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:20,2.8395096343658652,25.78,63.7325,0.0351,101.325,2020-10-21 08:20:00,1252.0,2.884598,2.830418697637771,yes
314,314,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:24,2.8391347535538283,25.765,63.735,0.0351,101.325,2020-10-21 08:24:00,1256.0,2.8315069999999998,2.8292357681602804,yes
315,315,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:28,2.8387618682676403,25.7675,63.3775,0.0351,101.325,2020-10-21 08:28:00,1260.0,2.8138099999999997,2.8280328196768325,yes
316,316,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:32,2.838390965452005,25.8175,63.4175,0.0351,101.325,2020-10-21 08:32:00,1264.0,2.8138099999999997,2.826817696860997,yes
317,317,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:36,2.8380220342417894,25.7675,63.385,0.0351,101.325,2020-10-21 08:36:00,1268.0,2.8138099999999997,2.8255976140027084,yes
318,318,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:40,2.8376550600389194,25.86,63.345,0.0351,101.325,2020-10-21 08:40:00,1272.0,2.8492040000000003,2.8243778759149296,yes
319,319,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:44,2.8372900403099055,25.735,63.6825,0.0351,101.325,2020-10-21 08:44:00,1276.0,2.8315069999999998,2.8231606149691144,yes
320,320,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:48,2.8369269776783717,25.7275,63.6625,0.0351,101.325,2020-10-21 08:48:00,1280.0,2.8138099999999997,2.821946359630825,yes
321,321,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:52,2.8365658737105863,25.72,63.8975,0.0351,101.325,2020-10-21 08:52:00,1284.0,2.8492040000000003,2.82073550022841,yes
322,322,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:56,2.836206733668842,25.765,63.3225,0.0351,101.325,2020-10-21 08:56:00,1288.0,2.796113,2.8195300563587775,yes
323,323,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:00,2.835849559209303,25.72,63.6775,0.0351,101.325,2020-10-21 09:00:00,1292.0,2.760719,2.818331970714689,yes
324,324,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:04,2.8354943583965126,25.83,63.815,0.0351,101.325,2020-10-21 09:04:00,1296.0,2.778416,2.81714629637077,yes
325,325,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:08,2.8351411533580246,25.7625,63.8025,0.0351,101.325,2020-10-21 09:08:00,1300.0,2.8138099999999997,2.8159819661769947,yes
326,326,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:12,2.83478996413436,25.84,63.545,0.0351,101.325,2020-10-21 09:12:00,1304.0,2.796113,2.814849215014566,yes
327,327,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:16,2.8344407972548566,25.7475,63.73,0.0351,101.325,2020-10-21 09:16:00,1308.0,2.8138099999999997,2.8137572182860904,yes
328,328,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:20,2.8340936517427338,25.7175,63.6375,0.0351,101.325,2020-10-21 09:20:00,1312.0,2.8138099999999997,2.8127149802676956,yes
329,329,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:24,2.833748526450177,25.6975,63.835,0.0351,101.325,2020-10-21 09:24:00,1316.0,2.8138099999999997,2.8117279434460736,yes
330,330,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:28,2.833405419818409,25.72,63.68,0.0351,101.325,2020-10-21 09:28:00,1320.0,2.8138099999999997,2.8108004299740275,yes
331,331,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:32,2.8330643242267235,25.75,63.545,0.0351,101.325,2020-10-21 09:32:00,1324.0,2.725325,2.80993629254077,yes
332,332,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:36,2.8327252390385733,25.7125,63.465,0.0351,101.325,2020-10-21 09:36:00,1328.0,2.6899319999999998,2.809140121966871,yes
333,333,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:40,2.832388171616331,25.8125,63.3475,0.0351,101.325,2020-10-21 09:40:00,1332.0,2.8315069999999998,2.8084150010741062,yes
334,334,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:44,2.832053126567506,25.7025,63.845,0.0351,101.325,2020-10-21 09:44:00,1336.0,2.796113,2.8077626185641518,yes
335,335,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:48,2.8317201084919077,25.7225,64.1175,0.0351,101.325,2020-10-21 09:48:00,1340.0,2.8138099999999997,2.8071831676589887,yes
336,336,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:52,2.8313891171757155,25.7375,63.505,0.0351,101.325,2020-10-21 09:52:00,1344.0,2.796113,2.806674239840364,yes
337,337,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:56,2.831060143345099,25.7,64.13,0.0351,101.325,2020-10-21 09:56:00,1348.0,2.760719,2.806231565440791,yes
338,338,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:00,2.8307331826552633,25.805,63.685,0.0351,101.325,2020-10-21 10:00:00,1352.0,2.8315069999999998,2.8058505983240387,yes
339,339,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:04,2.8304082434911724,25.69,64.2,0.0351,101.325,2020-10-21 10:04:00,1356.0,2.8138099999999997,2.8055278779241823,yes
340,340,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:08,2.830085339332319,25.7125,63.7575,0.0351,101.325,2020-10-21 10:08:00,1360.0,2.796113,2.80526146734702,yes
341,341,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:12,2.829764485151012,25.7775,63.84,0.0351,101.325,2020-10-21 10:12:00,1364.0,2.778416,2.8050454686830313,yes
342,342,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:16,2.82944570330058,25.785,63.7575,0.0351,101.325,2020-10-21 10:16:00,1368.0,2.796113,2.8048725608370226,yes
343,343,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:20,2.8291290253941455,25.735,63.8675,0.0351,101.325,2020-10-21 10:20:00,1372.0,2.778416,2.8047370202938064,yes
344,344,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:24,2.8288144935554462,25.74,63.6525,0.0351,101.325,2020-10-21 10:24:00,1376.0,2.7430220000000003,2.804635345288247,yes
345,345,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:28,2.828502143292632,25.7025,63.5,0.0351,101.325,2020-10-21 10:28:00,1380.0,2.8315069999999998,2.804565809761795,yes
346,346,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:32,2.828191997195306,25.9075,63.4325,0.0351,101.325,2020-10-21 10:32:00,1384.0,2.778416,2.804529485667645,yes
347,347,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:36,2.827884067562662,25.6975,63.8875,0.0351,101.325,2020-10-21 10:36:00,1388.0,2.8138099999999997,2.8045285160844355,yes
348,348,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:40,2.827578353277363,25.685,63.3425,0.0351,101.325,2020-10-21 10:40:00,1392.0,2.796113,2.8045664250444124,yes
349,349,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:44,2.8272748374129355,25.675,63.335,0.0351,101.325,2020-10-21 10:44:00,1396.0,2.796113,2.804646529981014,yes
350,350,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:48,2.8269734947701077,25.7375,63.0775,0.0351,101.325,2020-10-21 10:48:00,1400.0,2.796113,2.8047726522672507,yes
351,351,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:52,2.826674291076385,25.8,63.3075,0.0351,101.325,2020-10-21 10:52:00,1404.0,2.8138099999999997,2.8049479728961884,yes
352,352,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:56,2.8263771882720636,25.9225,62.7675,0.0351,101.325,2020-10-21 10:56:00,1408.0,2.8315069999999998,2.805173136630254,yes
353,353,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:00,2.826082145218945,26.0275,63.2225,0.0351,101.325,2020-10-21 11:00:00,1412.0,2.796113,2.8054489673552037,yes
354,354,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:04,2.8257891252312164,26.12,62.785,0.0351,101.325,2020-10-21 11:04:00,1416.0,2.654538,2.805774829626286,yes
355,355,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:08,2.8254981021349717,26.17,62.1575,0.0351,101.325,2020-10-21 11:08:00,1420.0,2.725325,2.8061487192225942,yes
356,356,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:12,2.8252090455894447,26.215,62.085,0.0351,101.325,2020-10-21 11:12:00,1424.0,2.796113,2.806567396299185,yes
357,357,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:16,2.824921919748154,26.3175,62.3175,0.0351,101.325,2020-10-21 11:16:00,1428.0,2.8138099999999997,2.8070256377370386,yes
358,358,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:20,2.8246366871057083,26.2225,61.9725,0.0351,101.325,2020-10-21 11:20:00,1432.0,2.8492040000000003,2.8075199072459736,yes
359,359,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:24,2.8243533109007712,26.3075,61.76,0.0351,101.325,2020-10-21 11:24:00,1436.0,2.7430220000000003,2.8080480366173735,yes
360,360,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:28,2.8240717528476615,26.2175,61.89,0.0351,101.325,2020-10-21 11:28:00,1440.0,2.884598,2.8086078648005475,yes
361,361,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:32,2.8237919729921472,26.18,62.0525,0.0351,101.325,2020-10-21 11:32:00,1444.0,2.8138099999999997,2.809200423124524,yes
362,362,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:36,2.823513931602116,26.1625,62.1375,0.0351,101.325,2020-10-21 11:36:00,1448.0,2.8315069999999998,2.809825267775023,yes
363,363,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:40,2.8232375856597614,26.2125,62.1475,0.0351,101.325,2020-10-21 11:40:00,1452.0,2.796113,2.8104802902482837,yes
364,364,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:44,2.822962888118412,26.2375,62.0875,0.0351,101.325,2020-10-21 11:44:00,1456.0,2.866901,2.8111594803846742,yes
365,365,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:48,2.8226897919528606,26.175,62.075,0.0351,101.325,2020-10-21 11:48:00,1460.0,2.778416,2.8118548401718595,yes
366,366,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:52,2.8224182587281352,26.345,62.04,0.0351,101.325,2020-10-21 11:52:00,1464.0,2.8138099999999997,2.8125566183814863,yes
367,367,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:56,2.82214825671931,26.2075,62.3325,0.0351,101.325,2020-10-21 11:56:00,1468.0,2.778416,2.813256627531291,yes
368,368,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:00,2.821879768269167,26.3575,62.205,0.0351,101.325,2020-10-21 12:00:00,1472.0,2.866901,2.8139491324858117,yes
369,369,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:04,2.8216127870209204,26.4225,62.2925,0.0351,101.325,2020-10-21 12:04:00,1476.0,2.8315069999999998,2.814631171645104,yes
370,370,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:08,2.8213473091262844,26.33,61.8425,0.0351,101.325,2020-10-21 12:08:00,1480.0,2.8315069999999998,2.815300028785409,yes
371,371,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:12,2.8210833357180594,26.3225,61.9975,0.0351,101.325,2020-10-21 12:12:00,1484.0,2.8138099999999997,2.8159520634552937,yes
372,372,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:16,2.820820864458677,26.23,62.2775,0.0351,101.325,2020-10-21 12:16:00,1488.0,2.760719,2.816583242728524,yes
373,373,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:20,2.820559881833328,26.3575,61.8275,0.0351,101.325,2020-10-21 12:20:00,1492.0,2.8138099999999997,2.8171916323408883,yes
374,374,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:24,2.8203003721854873,26.14,62.0975,0.0351,101.325,2020-10-21 12:24:00,1496.0,2.796113,2.817776729479308,yes
375,375,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:28,2.8200423330919335,26.185,61.97,0.0351,101.325,2020-10-21 12:28:00,1500.0,2.796113,2.8183385364804114,yes
376,376,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:32,2.8197857721029513,26.265,61.8475,0.0351,101.325,2020-10-21 12:32:00,1504.0,2.8315069999999998,2.818876125364471,yes
377,377,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:36,2.8195307049833747,26.195,61.9425,0.0351,101.325,2020-10-21 12:36:00,1508.0,2.7430220000000003,2.8193885507633025,yes
378,378,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:40,2.8192771553346616,26.2725,62.0425,0.0351,101.325,2020-10-21 12:40:00,1512.0,2.778416,2.8198768072407203,yes
379,379,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:44,2.8190251419326606,26.3325,61.88,0.0351,101.325,2020-10-21 12:44:00,1516.0,2.8138099999999997,2.8203447820848897,yes
380,380,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:48,2.818774676686843,26.3225,62.4075,0.0351,101.325,2020-10-21 12:48:00,1520.0,2.8138099999999997,2.82079717793556,yes
381,381,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:52,2.81852577756901,26.3825,61.98,0.0351,101.325,2020-10-21 12:52:00,1524.0,2.8492040000000003,2.821236765625879,yes
382,382,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:56,2.8182784698537273,26.355,62.3425,0.0351,101.325,2020-10-21 12:56:00,1528.0,2.8492040000000003,2.8216652277521557,yes
383,383,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:00,2.8180327808317522,26.4075,61.895,0.0351,101.325,2020-10-21 13:00:00,1532.0,2.8315069999999998,2.8220848460494685,yes
384,384,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:04,2.8177887354420594,26.38,61.9325,0.0351,101.325,2020-10-21 13:04:00,1536.0,2.8315069999999998,2.8224968563386987,yes
385,385,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:08,2.8175463561508023,26.36,62.2275,0.0351,101.325,2020-10-21 13:08:00,1540.0,2.8492040000000003,2.822902673649521,yes
386,386,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:12,2.8173056642347634,26.27,62.2075,0.0351,101.325,2020-10-21 13:12:00,1544.0,2.8492040000000003,2.8233034757314805,yes
387,387,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:16,2.8170666823521917,26.1925,62.0725,0.0351,101.325,2020-10-21 13:16:00,1548.0,2.8492040000000003,2.8236992603964457,yes
388,388,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:20,2.816829429513962,26.2825,61.995,0.0351,101.325,2020-10-21 13:20:00,1552.0,2.8138099999999997,2.8240875596074737,yes
389,389,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:24,2.8165939264529936,26.3175,61.945,0.0351,101.325,2020-10-21 13:24:00,1556.0,2.8492040000000003,2.824465572176594,yes
390,390,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:28,2.816360204007698,26.3475,61.79,0.0351,101.325,2020-10-21 13:28:00,1560.0,2.8138099999999997,2.824830927103767,yes
391,391,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:32,2.816128298727087,26.415,61.205,0.0351,101.325,2020-10-21 13:32:00,1564.0,2.8315069999999998,2.8251809203055482,yes
392,392,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:36,2.8158982461342332,26.34,61.6625,0.0351,101.325,2020-10-21 13:36:00,1568.0,2.8492040000000003,2.82551285027102,yes
393,393,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:40,2.815670090068464,26.2825,61.46,0.0351,101.325,2020-10-21 13:40:00,1572.0,2.796113,2.825824644360715,yes
394,394,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:44,2.815443877041714,26.265,61.87,0.0351,101.325,2020-10-21 13:44:00,1576.0,2.8492040000000003,2.826114042715192,yes
395,395,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:48,2.8152196503903797,26.3475,62.0225,0.0351,101.325,2020-10-21 13:48:00,1580.0,2.8492040000000003,2.8263764061714265,yes
396,396,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:52,2.81499744935898,26.235,62.0425,0.0351,101.325,2020-10-21 13:52:00,1584.0,2.8138099999999997,2.8266044943916073,yes
397,397,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:56,2.8147773044759528,26.36,62.0625,0.0351,101.325,2020-10-21 13:56:00,1588.0,2.884598,2.826790566316328,yes
398,398,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:00,2.8145592416950747,26.3575,61.965,0.0351,101.325,2020-10-21 14:00:00,1592.0,2.760719,2.8269279459536705,yes
399,399,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:04,2.8143432929194763,26.4225,62.265,0.0351,101.325,2020-10-21 14:04:00,1596.0,2.866901,2.8270085997857564,yes
400,400,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:08,2.814129496074027,26.38,62.0175,0.0351,101.325,2020-10-21 14:08:00,1600.0,2.778416,2.827025742445657,yes
401,401,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:12,2.81391789476194,26.4125,62.115,0.0351,101.325,2020-10-21 14:12:00,1604.0,2.796113,2.826973250042395,yes
402,402,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:16,2.8137085370647985,26.43,62.1925,0.0351,101.325,2020-10-21 14:16:00,1608.0,2.778416,2.826846406252929,yes
403,403,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:20,2.813501465472461,26.34,61.6825,0.0351,101.325,2020-10-21 14:20:00,1612.0,2.8315069999999998,2.8266416861939767,yes
404,404,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:24,2.813296721141356,26.2775,61.975,0.0351,101.325,2020-10-21 14:24:00,1616.0,2.8315069999999998,2.826361181462804,yes
405,405,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:28,2.813094337910197,26.215,62.1,0.0351,101.325,2020-10-21 14:28:00,1620.0,2.8492040000000003,2.8260102378195118,yes
406,406,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:32,2.8128943478734385,26.2425,61.8725,0.0351,101.325,2020-10-21 14:32:00,1624.0,2.796113,2.825595786378828,yes
